================================================================================
KEYWORD MAPPING REPORT
*PRELOAD_P                               | preload.cfg
*PRESSURE                                | pressure_load.cfg
*PrcrbDsp_Rigid*/                        | boundary_prescribed_motion_rigid.cfg
*RADIATION                               | radiation.cfg
*SPHBCS                                  | sphbcs.cfg
*SPHBCS_SLIDE                            | sphbcs.cfg
*SPHBCS_TIED                             | sphbcs.cfg
*SPH_INOUT                               | sph_inout.cfg
*T+G                                     | inivel.cfg
*WAVE_SHA                                | wave.cfg
*WAV_SHA                                 | wave.cfg

[MAT] (1249 keywords)
--------------------------------------------------------------------------------
*/*MAT_MODIFIED_PIECEWISE_LINEAR_PLASTICITY_PRESTRAIN | mat_123.cfg
*3D_COMP                                 | 3d_comp_12.cfg
*ALE                                     | mat_ALE.cfg
*ALE_MAT                                 | mat_ALE.cfg
*ARUP_ADHESIVE                           | LAW169.cfg
*B-K-EPS                                 | mat_law11.cfg
*BARLAT2000                              | matl87_barlat.cfg
*BARLAT3                                 | matl57_BARLAT3.cfg
*BERGSTROM_BOYCE                         | LAW95.cfg
*BERG_BOYCE                              | LAW95.cfg
*BIMAT                                   | matl20_bimat.cfg
*BIPHAS                                  | matl37_biphas.cfg
*BOLTZMAN                                | matl34_boltzman.cfg
*BOUND                                   | mat_law11.cfg
*CDPM2                                   | matl124_cdpm2.cfg
*CHANG                                   | matl15_chang.cfg
*COMPSH                                  | matl25_compsh.cfg
*COMPSO                                  | matl14_compso.cfg
*CONC                                    | matl24_conc.cfg
*CONNECT                                 | matl59_CONNECT.cfg
*CONVERSE                                | matl93_ORTH_HILL.cfg
*COSSER                                  | matl68_cosser.cfg
*COWPER                                  | matl44_cowper.cfg
*CRUSHABLE_FOAM                          | matl163_crushable_foam.cfg
*DAMA                                    | matl22_dama.cfg
*DESHFLECK                               | matl115_deshfleck.cfg
*DPRAG                                   | matl21_dprag.cfg
*DPRAG1                                  | matl10_law10.cfg
*DPRAG2                                  | mat102_DPRAG2.cfg
*ELAST                                   | elast_1.cfg
*ELASTOMER                               | matl65_Elastomer.cfg
*ENHANCED_COMPOSITE                      | matl127_enhanced_composite.cfg
*EOS                                     | mat_EOS.cfg
*EULER                                   | mat_EULER.cfg
*EULER_MAT                               | mat_EULER.cfg
*FABRI                                   | matl19_fabri.cfg
*FABRIC_NL                               | mat_158_fabric.cfg
*FABR_A                                  | matl58_fabr_a.cfg
*FOAM_DUBOIS                             | mat_law190.cfg
*FOAM_PLAS                               | matl33_foam_plas.cfg
*FOAM_TAB                                | matl70_foam_tab.cfg
*FOAM_VISC                               | matl35_foam_visc.cfg
*GAS/CSTA                                | mat_gas.cfg
*GAS/MASS                                | mat_gas.cfg
*GAS/MOLE                                | mat_gas.cfg
*GAS/PREDEF                              | mat_gas.cfg
*GRANULAR                                | matl133.cfg
*GRAY                                    | matl16_gray.cfg
*GURSON                                  | matl52_gurson.cfg
*HANSEL                                  | matl63_63.cfg
*HEAT                                    | mat_HEAT.cfg
*HENSEL-SPITTEL                          | matl103_hensel_spittel.cfg
*HILL                                    | matl32_hill.cfg
*HILL_MMC                                | matl72_hill_mmc.cfg
*HILL_TAB                                | matl43_HILL_TAB.cfg
*HILL_VISC_PLAST                         | Law128_hill_visc_plast.cfg
*HONEYCOMB                               | matl28_honeycomb.cfg
*HYDPLA                                  | matl3_hydpla.cfg
*HYDRO                                   | mat_law6.cfg
*HYD_JCOOK                               | matl4_hyd_jcook.cfg
*HYD_VISC                                | mat_law6.cfg
*JCOOK_ALM                               | mat_law106.cfg
*JOHNSON_HOLMQUIST_CONCRETE              | matl126_johnson_holmquist_concrete.cfg
*JOHNS_VOCE_DRUCKER                      | matl104_drucker.cfg
*JOHN_HOLM                               | matl79_79.cfg
*JWL                                     | matl5_jwl.cfg
*JWLB                                    | LAW_97.cfg
*K-EPS                                   | mat_law6.cfg
*KELVINMAX                               | matl40_kelvinmax.cfg
*LAMINATED_COMPOSITE                     | matl125_laminated_composite.cfg
*LAW0                                    | matl_void0.cfg
*LAW01                                   | elast_1.cfg
*LAW02                                   | matl2_plas.cfg
*LAW03                                   | matl3_hydpla.cfg
*LAW04                                   | matl4_hyd_jcook.cfg
*LAW05                                   | matl5_jwl.cfg
*LAW06                                   | mat_law6.cfg
*LAW1                                    | elast_1.cfg
*LAW10                                   | matl10_law10.cfg
*LAW100                                  | LAW100.cfg
*LAW101                                  | mat_l101.cfg
*LAW102                                  | mat102_DPRAG2.cfg
*LAW103                                  | matl103_hensel_spittel.cfg
*LAW104                                  | matl104_drucker.cfg
*LAW105                                  | matl105.cfg
*LAW106                                  | mat_law106.cfg
*LAW107                                  | matl107_paper_light.cfg
*LAW108                                  | mat108_spr_gene.cfg
*LAW109                                  | mat109.cfg
*LAW11                                   | mat_law11.cfg
*LAW110                                  | matl110_vegter.cfg
*LAW111                                  | matl111.cfg
*LAW112                                  | matl112_paper.cfg
*LAW113                                  | mat113_spr_beam.cfg
*LAW114                                  | mat114_spr_seatbelt.cfg
*LAW115                                  | matl115_deshfleck.cfg
*LAW116                                  | mat116.cfg
*LAW117                                  | mat117.cfg
*LAW119                                  | mat119_sh_seatbelt.cfg
*LAW12                                   | 3d_comp_12.cfg
*LAW120                                  | mat120_tapo.cfg
*LAW121                                  | matl121_plasrate.cfg
*LAW122                                  | matl122_modified_ladeveze.cfg
*LAW124                                  | matl124_cdpm2.cfg
*LAW125                                  | matl125_laminated_composite.cfg
*LAW126                                  | matl126_johnson_holmquist_concrete.cfg
*LAW127                                  | matl127_enhanced_composite.cfg
*LAW128                                  | Law128_hill_visc_plast.cfg
*LAW129                                  | Law129_therm_creep.cfg
*LAW13                                   | law_13.cfg
*LAW133                                  | matl133.cfg
*LAW134                                  | matl134_viscous_foam.cfg
*LAW14                                   | matl14_compso.cfg
*LAW15                                   | matl15_chang.cfg
*LAW151                                  | mat_law151.cfg
*LAW158                                  | mat_158_fabric.cfg
*LAW16                                   | matl16_gray.cfg
*LAW163                                  | matl163_crushable_foam.cfg
*LAW169                                  | LAW169.cfg
*LAW18                                   | matl18_therm.cfg
*LAW19                                   | matl19_fabri.cfg
*LAW190                                  | mat_law190.cfg
*LAW2                                    | matl2_plas.cfg
*LAW20                                   | matl20_bimat.cfg
*LAW200                                  | matl200_mds.cfg
*LAW21                                   | matl21_dprag.cfg
*LAW22                                   | matl22_dama.cfg
*LAW23                                   | matl23_plas_dama.cfg
*LAW24                                   | matl24_conc.cfg
*LAW25                                   | matl25_compsh.cfg
*LAW26                                   | matl26_sesam.cfg
*LAW27                                   | matl27_plas_brit.cfg
*LAW28                                   | matl28_honeycomb.cfg
*LAW29                                   | mat29_fem.cfg
*LAW3                                    | matl3_hydpla.cfg
*LAW30                                   | mat_user30.cfg
*LAW31                                   | mat_user31.cfg
*LAW32                                   | matl32_hill.cfg
*LAW33                                   | matl33_foam_plas.cfg
*LAW34                                   | matl34_boltzman.cfg
*LAW35                                   | matl35_foam_visc.cfg
*LAW36                                   | matl36_plas_tab.cfg
*LAW37                                   | matl37_biphas.cfg
*LAW38                                   | matl38_visc_tab.cfg
*LAW4                                    | matl4_hyd_jcook.cfg
*LAW40                                   | matl40_kelvinmax.cfg
*LAW41                                   | matl41_lee_t.cfg
*LAW42                                   | matl42_Ogden.cfg
*LAW43                                   | matl43_HILL_TAB.cfg
*LAW44                                   | matl44_cowper.cfg
*LAW46                                   | matl46_les_fluid.cfg
*LAW48                                   | matl48_zhao.cfg
*LAW49                                   | matl49_steinb.cfg
*LAW5                                    | matl5_jwl.cfg
*LAW50                                   | mat_law50.cfg
*LAW51                                   | mat_law51.cfg
*LAW51_IFLAG_10                          | law51_Iflag_10.cfg
*LAW51_IFLAG_11                          | law51_Iflag_11.cfg
*LAW51_IFLAG_2                           | law51_Iflag_2.cfg
*LAW51_IFLAG_4                           | law51_Iflag_4.cfg
*LAW51_IFLAG_5                           | law51_Iflag_5.cfg
*LAW51_IFLAG_6                           | law51_Iflag_6.cfg
*LAW52                                   | matl52_gurson.cfg
*LAW53                                   | matl53_53.cfg
*LAW54                                   | matl54_54.cfg
*LAW57                                   | matl57_BARLAT3.cfg
*LAW58                                   | matl58_fabr_a.cfg
*LAW59                                   | matl59_CONNECT.cfg
*LAW6                                    | mat_law6.cfg
*LAW60                                   | matl60_PLAS_T3.cfg
*LAW62                                   | matl62_visc_hyp.cfg
*LAW63                                   | matl63_63.cfg
*LAW64                                   | matl64_64.cfg
*LAW65                                   | matl65_Elastomer.cfg
*LAW66                                   | mat_law66.cfg
*LAW68                                   | matl68_cosser.cfg
*LAW69                                   | matl69_69.cfg
*LAW70                                   | matl70_foam_tab.cfg
*LAW71                                   | matl71_71.cfg
*LAW72                                   | matl72_hill_mmc.cfg
*LAW73                                   | matl73_73.cfg
*LAW74                                   | matl74_74.cfg
*LAW75                                   | matl75_75.cfg
*LAW76                                   | matl76_76.cfg
*LAW77                                   | mat_law77.cfg
*LAW78                                   | matl78_78.cfg
*LAW79                                   | matl79_79.cfg
*LAW80                                   | matl80_80.cfg
*LAW81                                   | matl81_81.cfg
*LAW82                                   | matl82_ogden.cfg
*LAW83                                   | matl83_83.cfg
*LAW84                                   | matl84_84.cfg
*LAW87                                   | matl87_barlat.cfg
*LAW88                                   | mat_law88.cfg
*LAW90                                   | LAW90.cfg
*LAW92                                   | matl92_92.cfg
*LAW93                                   | matl93_ORTH_HILL.cfg
*LAW94                                   | matl94_94.cfg
*LAW95                                   | LAW95.cfg
*LAW97                                   | LAW_97.cfg
*LEAK                                    | mat_LEAK.cfg
*LEE-TARVER                              | matl41_lee_t.cfg
*LEE_T                                   | matl41_lee_t.cfg
*LEE_TARVER                              | matl41_lee_t.cfg
*LES_FLUID                               | matl46_les_fluid.cfg
*M0_VOID                                 | matl_void0.cfg
*M11_BOUND                               | mat_law11.cfg
*M12_3D_COMP                             | 3d_comp_12.cfg
*M13_RIGID                               | law_13.cfg
*M14_COMPSO                              | matl14_compso.cfg
*M15_CHANG                               | matl15_chang.cfg
*M16_GRAY                                | matl16_gray.cfg
*M18_THERM                               | matl18_therm.cfg
*M19_FABRI                               | matl19_fabri.cfg
*M1_ELAST                                | elast_1.cfg
*M200_MDS                                | matl200_mds.cfg
*M20_BIMAT                               | matl20_bimat.cfg
*M21_DPRAG                               | matl21_dprag.cfg
*M22_DAMA                                | matl22_dama.cfg
*M24_CONC                                | matl24_conc.cfg
*M25_COMPSH                              | matl25_compsh.cfg
*M26_SESAM                               | matl26_sesam.cfg
*M27_PLAS_BRIT                           | matl27_plas_brit.cfg
*M28_HONEYCOMB                           | matl28_honeycomb.cfg
*M2_PLAS_JOHNS_ZERIL                     | matl2_plas.cfg
*M32_HILL                                | matl32_hill.cfg
*M33_FOAM_PLAS                           | matl33_foam_plas.cfg
*M34_BOLTZMAN                            | matl34_boltzman.cfg
*M35_FOAM_VISC                           | matl35_foam_visc.cfg
*M36_PLAS_TAB                            | matl36_plas_tab.cfg
*M37_BIPHAS                              | matl37_biphas.cfg
*M38_VISC_TAB                            | matl38_visc_tab.cfg
*M3_HYDPLA                               | matl3_hydpla.cfg
*M40_KELVINMAX                           | matl40_kelvinmax.cfg
*M41_LEE_T                               | matl41_lee_t.cfg
*M42_OGDEN                               | matl42_Ogden.cfg
*M43_HILL_TAB                            | matl43_HILL_TAB.cfg
*M44_COWPER                              | matl44_cowper.cfg
*M46_LES_FLUID                           | matl46_les_fluid.cfg
*M48_ZHAO                                | matl48_zhao.cfg
*M4_HYD_JCOOK                            | matl4_hyd_jcook.cfg
*M52_GURSON                              | matl52_gurson.cfg
*M54_55                                  | M054_55.cfg
*M54_PREDIT                              | matl54_54.cfg
*M57_BARLAT3                             | matl57_BARLAT3.cfg
*M58_FABR_A                              | matl58_fabr_a.cfg
*M59_CONNECT                             | matl59_CONNECT.cfg
*M5_JWL                                  | matl5_jwl.cfg
